,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
2830,3,38,1,1,71,1,41,2,7,28,addicted
2831,4,31,3,1,77,2,17,7,3,28,addicted
2832,2,25,1,0,46,1,41,8,5,24,not addicted
2833,7,32,2,2,64,4,27,6,3,37,addicted
2834,5,29,0,0,59,0,45,7,0,25,not addicted
2835,5,23,3,0,47,0,24,3,1,18,not addicted
2836,3,25,1,0,54,1,53,8,4,26,not addicted
2837,2,34,0,3,66,1,16,6,3,27,addicted
2838,3,33,2,2,53,0,24,5,0,29,not addicted
2839,6,31,3,1,76,3,18,3,4,30,addicted
2840,5,28,2,2,73,3,30,7,4,30,addicted
2841,8,33,0,2,84,1,21,6,5,32,addicted
2842,2,26,3,1,48,0,52,5,0,26,not addicted
2843,1,23,2,0,43,1,20,8,5,22,not addicted
2844,2,30,0,0,46,0,48,7,0,19,not addicted
2845,6,30,2,2,78,0,40,8,4,27,addicted
2846,5,34,1,3,72,2,20,3,6,37,addicted
2847,5,32,0,0,75,0,39,6,5,32,addicted
2848,1,34,1,0,38,2,22,6,2,33,not addicted
2849,2,27,1,0,53,0,51,7,1,30,not addicted
2850,7,25,2,3,60,2,21,5,8,36,addicted
2851,6,30,2,2,72,2,29,3,5,28,addicted
2852,2,34,2,0,87,1,20,7,6,30,addicted
2853,4,27,1,1,81,1,20,10,8,32,addicted
2854,3,26,2,1,48,0,55,4,3,21,not addicted
2855,2,27,2,1,65,1,22,5,7,36,addicted
2856,4,37,2,0,59,1,30,4,8,17,addicted
2857,3,27,1,0,37,0,40,5,1,31,not addicted
2858,2,27,1,1,51,1,45,8,3,20,not addicted
2859,5,43,0,0,65,2,20,3,9,30,addicted
2860,4,35,1,0,51,0,24,7,4,27,not addicted
2861,3,37,2,1,82,2,18,5,5,17,addicted
2862,3,35,0,0,52,0,41,5,3,26,not addicted
2863,5,30,2,2,57,0,45,7,5,20,addicted
2864,2,23,2,1,48,1,23,5,3,22,not addicted
2865,3,38,2,3,64,0,41,4,5,26,addicted
2866,1,39,4,0,65,2,17,9,4,24,addicted
2867,5,37,4,3,80,2,36,7,3,26,addicted
2868,4,27,3,3,48,1,35,11,6,30,not addicted
2869,5,40,2,1,69,1,22,6,8,31,addicted
2870,0,25,2,0,45,0,21,10,2,25,not addicted
2871,3,36,4,1,62,0,43,5,5,30,addicted
2872,5,39,0,2,59,1,16,4,6,22,addicted
2873,4,22,0,0,38,2,47,10,3,32,not addicted
2874,2,26,2,2,42,1,30,3,3,33,not addicted
2875,5,36,5,1,61,2,24,8,8,34,addicted
2876,6,29,4,0,62,2,33,3,6,39,addicted
2877,6,32,4,0,68,1,42,9,4,28,addicted
2878,4,41,0,1,69,0,40,8,6,26,addicted
2879,3,31,0,1,52,2,30,2,6,27,not addicted
2880,6,48,4,1,70,0,15,8,7,35,addicted
2881,4,29,0,0,50,0,22,8,2,33,not addicted
2882,2,31,0,1,57,0,22,3,0,23,not addicted
2883,5,37,4,0,95,0,39,7,4,35,addicted
2884,4,28,1,0,47,0,36,8,5,29,not addicted
2885,5,32,2,2,69,4,41,4,5,26,addicted
2886,5,34,2,1,62,1,34,4,4,15,not addicted
2887,6,16,1,1,53,2,33,4,2,27,not addicted
2888,5,35,2,0,76,1,37,7,4,29,addicted
2889,6,32,2,1,66,0,25,4,4,29,addicted
2890,2,22,2,0,50,0,52,6,0,34,not addicted
2891,3,28,1,1,47,1,34,8,0,24,not addicted
2892,5,24,2,1,50,0,20,8,4,15,not addicted
2893,5,27,0,1,57,1,26,8,2,30,not addicted
2894,3,28,3,0,45,0,35,5,5,33,not addicted
2895,2,43,1,4,79,0,31,5,9,25,addicted
2896,7,43,1,1,64,2,21,6,6,46,addicted
2897,2,30,1,2,78,1,25,4,6,22,addicted
2898,2,23,1,0,51,1,51,8,5,21,not addicted
2899,3,38,2,1,69,1,19,1,6,31,addicted
2900,4,33,0,0,63,0,41,7,3,27,not addicted
2901,5,19,0,0,54,1,46,7,7,23,not addicted
2902,7,33,1,1,65,1,37,5,6,23,addicted
2903,2,28,0,1,48,0,40,6,1,27,not addicted
2904,5,40,4,0,72,2,43,6,5,34,addicted
2905,0,19,0,0,58,0,43,9,4,25,not addicted
2906,1,25,1,0,53,0,48,5,5,25,not addicted
2907,3,18,1,0,44,1,25,10,5,24,not addicted
2908,4,38,1,1,72,3,41,5,3,38,addicted
2909,6,42,2,2,83,2,37,5,6,26,addicted
2910,3,38,3,1,79,2,35,6,4,24,addicted
2911,3,18,0,1,56,1,51,9,0,28,not addicted
2912,3,27,2,0,58,0,34,9,5,24,not addicted
2913,6,35,2,2,73,1,44,5,4,36,addicted
2914,5,24,2,1,48,1,22,9,1,22,not addicted
2915,5,35,1,0,71,1,25,6,6,37,addicted
2916,3,36,0,4,76,1,37,6,8,25,addicted
2917,4,40,0,0,63,0,33,8,8,38,addicted
2918,0,22,3,1,42,2,45,6,0,20,not addicted
2919,2,25,1,1,55,1,22,8,7,23,not addicted
2920,2,28,2,0,57,0,20,6,8,35,addicted
2921,4,35,4,2,64,0,37,6,4,37,addicted
2922,4,41,1,2,71,1,23,4,5,29,addicted
2923,4,17,0,0,51,0,35,8,0,18,not addicted
2924,3,25,2,0,47,0,41,8,3,28,not addicted
2925,0,30,1,1,57,1,42,9,4,28,not addicted
2926,5,39,3,1,78,0,28,3,7,31,addicted
2927,3,28,0,1,52,1,50,7,1,22,not addicted
2928,7,38,5,0,74,1,28,6,8,35,addicted
2929,4,33,1,1,48,1,20,8,3,24,not addicted
2930,2,18,1,0,42,0,25,5,6,25,not addicted
2931,4,35,4,2,68,0,42,7,7,31,addicted
2932,9,30,1,2,76,3,20,1,6,22,addicted
2933,5,24,0,0,64,1,29,5,5,27,not addicted
2934,7,28,1,2,84,2,40,7,7,40,addicted
2935,5,33,3,0,82,2,23,7,6,38,addicted
2936,2,31,1,1,54,1,54,8,5,25,not addicted
2937,1,28,3,1,71,2,35,7,8,18,addicted
2938,2,24,4,0,64,0,17,4,6,29,addicted
2939,4,42,3,2,53,3,25,5,7,27,addicted
2940,7,32,0,0,75,3,33,6,7,36,addicted
2941,9,28,3,2,72,2,43,4,7,39,addicted
2942,3,25,3,2,47,0,28,8,2,29,not addicted
2943,2,40,3,0,64,1,22,5,3,41,addicted
2944,4,25,2,1,66,0,50,3,2,24,not addicted
2945,4,24,1,0,54,2,46,6,5,23,not addicted
2946,5,38,1,2,76,3,35,5,8,45,addicted
2947,5,21,3,2,51,0,53,3,2,24,not addicted
2948,3,22,0,0,48,1,38,9,2,23,not addicted
2949,3,32,1,1,70,2,17,10,7,27,addicted
2950,5,37,3,3,61,2,43,1,5,34,addicted
2951,2,27,0,0,54,0,42,5,1,32,not addicted
2952,3,29,0,0,73,2,40,4,6,40,addicted
2953,3,23,0,0,47,0,46,7,0,34,not addicted
2954,6,33,3,0,62,0,22,1,5,23,addicted
2955,5,25,1,0,47,1,28,10,7,31,not addicted
2956,6,26,2,1,55,0,32,6,6,32,not addicted
2957,5,34,0,2,73,1,44,6,7,31,addicted
2958,7,37,2,0,66,1,29,3,6,25,addicted
2959,7,34,2,3,66,0,37,5,4,24,addicted
2960,2,27,1,0,53,1,33,4,3,24,not addicted
2961,7,34,3,2,67,2,34,4,3,21,addicted
2962,2,23,2,1,41,1,23,7,0,19,not addicted
2963,4,30,2,1,59,2,40,3,5,31,addicted
2964,1,14,2,0,35,1,54,6,1,22,not addicted
2965,4,24,2,0,40,1,30,6,5,23,not addicted
2966,0,37,2,0,60,1,26,6,6,34,addicted
2967,4,30,0,2,51,1,39,3,4,25,not addicted
2968,7,34,3,2,57,3,27,4,7,24,addicted
2969,5,19,2,1,36,0,50,9,1,21,not addicted
2970,4,37,2,4,57,2,23,6,3,29,addicted
2971,2,33,0,2,83,2,18,6,6,35,addicted
2972,5,33,5,0,74,2,40,6,7,32,addicted
2973,1,26,0,0,59,0,51,4,5,28,not addicted
2974,4,22,0,1,50,1,51,7,4,26,not addicted
2975,5,28,0,0,37,1,54,3,2,25,not addicted
2976,6,31,1,2,70,3,22,7,8,37,addicted
2977,3,40,2,2,58,2,16,3,4,33,addicted
2978,8,25,1,1,74,2,44,5,3,37,addicted
2979,2,31,0,1,77,1,42,8,4,31,addicted
2980,2,33,6,2,71,2,20,7,3,34,addicted
2981,3,28,1,1,52,1,47,6,1,24,not addicted
2982,4,25,1,1,50,0,29,4,0,25,not addicted
2983,1,31,2,2,69,0,39,3,4,36,addicted
2984,2,25,2,1,39,1,53,11,3,23,not addicted
2985,5,32,1,1,81,3,26,3,5,28,addicted
2986,4,18,2,1,51,0,42,9,5,31,not addicted
2987,4,35,5,0,73,3,34,4,6,28,addicted
2988,6,27,2,1,63,0,21,8,5,32,not addicted
2989,2,27,1,0,43,0,46,5,4,17,not addicted
2990,7,27,0,0,71,2,17,2,5,32,addicted
2991,3,33,2,0,48,0,19,3,6,16,not addicted
2992,7,27,2,1,74,0,42,6,6,34,addicted
2993,6,38,3,2,72,1,25,8,4,35,addicted
2994,2,37,0,0,68,0,45,4,6,25,addicted
2995,1,26,2,0,71,1,32,7,7,27,addicted
2996,4,30,1,1,64,1,41,5,6,30,addicted
2997,2,29,0,1,52,2,52,8,3,16,not addicted
2998,0,37,1,0,75,2,28,5,8,30,addicted
2999,4,39,3,0,76,1,18,3,5,26,addicted
3000,5,25,0,0,49,1,38,3,7,22,not addicted
3001,2,22,2,1,55,2,31,6,6,30,not addicted
3002,1,30,0,1,68,2,26,8,5,31,addicted
3003,4,42,3,0,48,2,16,5,4,38,addicted
3004,5,33,4,0,57,3,25,3,3,36,addicted
3005,3,25,3,3,59,2,31,5,8,20,addicted
3006,3,21,0,1,43,0,51,8,0,35,not addicted
3007,5,38,0,3,68,1,37,4,4,33,addicted
3008,6,28,0,1,54,1,34,8,0,21,not addicted
3009,1,23,2,1,53,3,30,7,0,33,not addicted
3010,4,36,2,1,64,0,17,8,2,29,addicted
3011,3,38,3,0,75,2,36,8,8,26,addicted
3012,5,30,0,2,51,0,22,6,4,19,not addicted
3013,4,30,2,2,74,2,20,5,7,30,addicted
3014,3,35,1,1,44,1,30,5,0,26,not addicted
3015,4,24,1,0,57,1,26,10,0,26,not addicted
3016,3,35,1,2,71,1,27,8,5,23,addicted
3017,6,34,1,1,63,0,38,6,8,29,addicted
3018,4,32,3,0,87,1,31,5,3,27,addicted
3019,6,28,2,1,78,2,33,8,6,24,addicted
3020,2,39,0,1,72,2,22,8,6,30,addicted
3021,2,22,1,0,60,1,47,8,4,26,not addicted
3022,1,34,2,1,74,2,39,8,5,31,addicted
3023,3,32,1,1,44,1,21,8,4,13,not addicted
3024,6,33,3,1,65,1,27,7,5,34,addicted
3025,5,39,3,2,73,3,20,3,7,30,addicted
3026,5,28,0,1,41,1,24,7,7,28,not addicted
3027,3,16,2,0,53,1,19,6,6,21,not addicted
3028,8,45,1,0,73,2,16,3,5,25,addicted
3029,4,38,1,0,68,0,37,6,3,33,addicted
3030,0,16,1,0,56,0,24,4,0,27,not addicted
3031,6,39,1,3,59,1,15,7,5,33,addicted
3032,7,34,1,2,66,3,20,5,4,34,addicted
3033,2,35,4,2,57,4,22,4,3,40,addicted
3034,3,28,2,0,62,2,44,7,3,39,addicted
3035,4,17,1,1,64,1,49,8,2,36,not addicted
3036,7,17,3,4,64,2,19,9,3,23,addicted
3037,2,26,1,1,43,0,31,7,2,19,not addicted
3038,3,22,2,1,55,1,35,7,4,23,not addicted
3039,5,28,4,0,78,0,37,7,5,30,addicted
3040,3,23,2,1,47,0,22,12,2,22,not addicted
3041,4,38,4,0,74,1,25,4,3,24,addicted
3042,1,28,0,2,48,0,48,6,5,31,not addicted
3043,4,36,2,3,64,2,45,6,3,19,addicted
3044,3,34,2,0,67,1,26,5,3,33,addicted
3045,6,32,1,2,57,0,52,6,0,22,not addicted
3046,2,27,1,1,57,0,46,8,4,25,not addicted
3047,4,35,4,1,77,4,33,8,6,27,addicted
3048,4,30,2,0,64,3,17,4,4,36,addicted
3049,4,37,0,1,64,2,31,7,6,29,addicted
3050,5,23,1,0,52,1,49,3,4,31,not addicted
3051,8,44,5,2,69,0,33,6,3,35,addicted
3052,3,17,1,2,50,0,50,8,5,32,not addicted
3053,4,38,1,2,64,1,16,3,3,38,addicted
3054,3,28,1,2,57,2,33,7,0,24,not addicted
3055,1,24,0,1,38,1,54,5,5,42,not addicted
3056,4,18,3,2,48,0,42,7,6,30,not addicted
3057,6,29,0,0,59,1,26,12,1,18,not addicted
3058,2,31,0,0,51,3,21,6,3,22,not addicted
3059,4,35,1,2,74,2,33,8,8,24,addicted
3060,4,27,1,1,54,0,34,9,2,21,not addicted
3061,1,45,1,1,80,0,31,5,6,36,addicted
3062,3,45,4,0,70,0,27,6,5,28,addicted
3063,5,28,3,3,63,0,44,6,5,28,addicted
3064,3,30,1,0,52,1,40,9,5,24,not addicted
3065,4,22,1,2,56,3,43,4,4,46,addicted
3066,1,19,1,1,42,1,43,9,4,31,not addicted
3067,3,49,3,2,67,1,20,6,7,26,addicted
3068,2,20,1,3,58,0,32,11,0,19,not addicted
3069,2,30,1,0,56,1,43,12,4,24,not addicted
3070,4,28,1,0,44,1,48,6,0,32,not addicted
3071,2,21,2,0,53,1,24,4,5,23,not addicted
3072,1,26,3,0,54,0,45,5,2,21,not addicted
3073,3,33,0,1,62,1,28,7,5,31,addicted
3074,2,31,1,1,51,0,25,3,6,32,not addicted
3075,3,26,1,0,53,3,31,5,4,24,not addicted
3076,1,22,1,0,42,0,46,8,4,26,not addicted
3077,3,25,1,0,56,1,38,1,4,20,not addicted
3078,6,40,3,1,80,1,29,5,5,36,addicted
3079,4,18,1,0,54,2,36,4,4,25,not addicted
3080,2,27,1,0,57,2,47,6,3,26,not addicted
3081,0,36,2,0,39,1,34,4,1,27,not addicted
3082,2,26,0,1,45,0,25,6,1,23,not addicted
3083,2,36,2,0,59,0,28,6,7,24,addicted
3084,5,25,1,2,47,1,31,6,1,26,not addicted
3085,3,34,2,0,53,0,33,9,5,26,not addicted
3086,2,34,1,0,51,2,34,3,8,32,addicted
3087,4,23,3,2,53,1,51,8,4,24,not addicted
3088,2,22,2,0,49,0,47,6,1,28,not addicted
3089,4,24,1,0,48,1,26,8,6,26,not addicted
3090,4,22,0,0,42,0,20,5,3,24,not addicted
3091,5,29,0,0,46,2,20,4,3,26,not addicted
3092,2,26,2,0,55,0,48,4,0,32,not addicted
3093,2,38,1,0,78,0,20,4,6,40,addicted
3094,2,38,1,1,61,1,17,8,6,27,addicted
3095,4,31,1,0,65,1,22,6,4,22,addicted
3096,5,32,2,0,57,1,40,4,2,29,not addicted
3097,4,27,2,1,52,1,45,11,7,24,not addicted
3098,0,9,1,0,43,0,50,7,6,34,not addicted
3099,1,35,5,2,65,0,18,6,7,24,addicted
3100,4,35,1,0,67,1,18,6,6,32,addicted
3101,5,37,2,0,78,2,27,7,6,31,addicted
3102,4,36,3,0,69,0,26,7,4,32,addicted
3103,3,28,3,2,75,3,23,6,4,23,addicted
3104,3,45,3,0,55,0,17,3,5,35,addicted
3105,8,40,2,3,71,1,26,8,3,34,addicted
3106,3,39,1,0,66,1,20,4,6,37,addicted
3107,4,26,1,1,47,1,23,5,5,27,not addicted
3108,4,19,2,0,49,0,28,8,1,21,not addicted
3109,4,27,3,2,57,1,52,6,4,23,not addicted
3110,3,24,1,1,55,1,49,8,3,32,not addicted
3111,4,27,3,0,59,2,37,2,2,37,addicted
3112,4,30,1,1,48,0,21,6,7,28,not addicted
3113,4,27,2,0,46,1,41,10,6,27,not addicted
3114,6,29,0,2,71,1,33,3,7,23,addicted
3115,3,27,2,0,57,1,51,5,4,27,not addicted
3116,2,36,1,1,68,0,21,4,5,40,addicted
3117,7,32,1,2,64,2,27,5,8,24,addicted
3118,4,30,2,0,43,0,23,9,2,23,not addicted
3119,0,34,0,0,73,0,15,5,6,24,addicted
3120,3,32,0,2,69,4,40,4,5,28,addicted
3121,5,21,1,0,53,1,50,6,6,25,not addicted
3122,8,31,4,0,69,1,24,0,4,32,addicted
3123,2,23,0,1,44,0,41,4,2,28,not addicted
3124,4,27,2,2,44,0,21,6,6,26,not addicted
3125,4,18,2,0,46,1,25,6,2,29,not addicted
3126,3,22,0,0,47,1,33,5,6,24,not addicted
3127,3,40,1,0,61,1,23,7,6,29,not addicted
3128,6,21,4,0,81,1,42,5,7,34,addicted
3129,3,30,1,0,62,0,49,6,2,18,not addicted
3130,4,25,2,2,78,1,36,3,4,30,addicted
3131,0,20,2,1,47,0,31,2,2,34,not addicted
3132,2,28,1,2,52,0,50,7,0,24,not addicted
3133,4,31,1,1,54,0,28,6,0,18,not addicted
3134,5,30,3,2,66,2,39,3,5,29,addicted
3135,2,39,1,1,74,2,43,4,4,35,addicted
3136,2,24,0,1,43,0,36,5,1,32,not addicted
3137,3,25,1,0,67,1,40,8,8,29,addicted
3138,1,35,4,1,61,0,18,8,3,27,addicted
3139,6,41,2,1,72,2,42,4,5,25,addicted
3140,4,24,1,1,52,0,35,7,6,32,not addicted
3141,3,32,2,0,55,0,37,7,2,23,not addicted
3142,2,42,2,2,69,4,38,6,8,24,addicted
3143,3,35,0,1,63,1,39,7,4,36,addicted
3144,4,26,3,1,69,0,32,5,6,38,addicted
3145,4,44,0,1,98,1,15,4,8,25,addicted
3146,7,31,4,0,74,1,36,6,4,29,addicted
3147,6,38,2,1,76,2,45,9,5,32,addicted
3148,8,34,2,0,71,0,29,3,3,33,addicted
3149,6,40,0,2,83,3,43,7,3,26,addicted
3150,3,26,2,2,51,1,48,6,4,29,not addicted
3151,4,15,1,1,38,2,47,2,6,30,not addicted
3152,3,42,1,2,64,0,39,4,5,29,addicted
3153,4,35,2,0,84,2,17,7,5,21,addicted
3154,5,20,0,0,38,0,53,11,0,24,not addicted
3155,3,34,1,2,70,2,34,5,5,23,addicted
3156,5,33,2,1,44,0,42,5,4,24,not addicted
3157,5,45,1,0,78,2,25,4,7,34,addicted
3158,6,42,4,3,81,3,31,3,4,22,addicted
3159,4,28,1,0,56,0,24,7,6,29,not addicted
3160,2,29,0,1,56,0,25,9,2,25,not addicted
3161,6,32,1,1,82,1,28,6,4,27,addicted
3162,4,14,0,1,46,1,31,10,2,24,not addicted
3163,1,30,1,0,56,0,22,7,2,28,not addicted
3164,5,23,1,0,45,1,52,7,0,27,not addicted
3165,3,33,2,2,60,0,41,3,3,34,addicted
3166,7,31,2,1,74,0,15,8,5,27,addicted
3167,3,26,0,1,55,2,46,5,0,24,not addicted
3168,9,25,4,0,74,1,28,6,6,37,addicted
3169,7,45,1,0,69,0,17,5,8,25,addicted
3170,2,31,1,0,37,2,48,2,6,30,not addicted
3171,3,17,1,3,79,3,16,1,6,39,addicted
3172,3,36,1,2,47,2,28,4,6,15,not addicted
3173,3,30,2,1,68,2,29,6,4,32,addicted
3174,3,32,2,1,77,1,28,5,7,38,addicted
3175,4,21,2,1,46,0,45,8,5,32,not addicted
3176,1,25,0,0,49,0,38,6,3,26,not addicted
3177,5,48,2,1,82,0,19,4,8,34,addicted
3178,5,25,0,1,50,1,49,6,5,27,not addicted
3179,2,30,2,2,65,3,42,5,3,35,addicted
3180,1,35,2,1,79,2,20,7,3,29,addicted
3181,4,34,1,0,80,1,20,7,8,36,addicted
3182,6,34,3,3,61,4,18,3,4,27,addicted
3183,1,25,0,1,45,0,28,5,0,24,not addicted
3184,7,23,1,1,43,1,50,6,3,28,not addicted
3185,6,26,0,2,47,0,44,6,0,20,not addicted
3186,3,23,1,1,35,3,43,5,4,20,not addicted
3187,7,22,0,0,70,0,44,7,6,27,not addicted
3188,5,22,2,0,45,1,23,5,5,27,not addicted
3189,2,33,1,1,49,0,40,10,3,23,not addicted
3190,0,24,1,2,55,1,22,7,2,26,not addicted
3191,4,29,3,2,83,3,24,3,8,31,addicted
3192,3,30,1,2,43,0,36,5,3,23,not addicted
3193,1,24,2,1,43,1,54,10,6,27,not addicted
3194,2,37,2,1,75,2,42,3,6,27,addicted
3195,4,37,0,0,52,3,24,7,3,22,not addicted
3196,2,28,2,1,54,1,38,8,2,26,not addicted
3197,5,30,0,2,55,0,53,5,6,28,not addicted
3198,3,26,3,1,49,0,39,6,3,19,not addicted
3199,2,19,1,0,52,0,39,7,7,21,not addicted
3200,5,25,2,0,52,1,36,7,5,18,not addicted
3201,5,31,3,0,60,2,41,6,9,30,addicted
3202,4,35,1,1,79,3,27,7,3,27,addicted
3203,0,41,2,1,79,1,21,6,8,32,addicted
3204,3,29,1,1,45,2,45,7,1,20,not addicted
3205,1,26,4,1,64,1,23,5,6,27,addicted
3206,7,32,3,3,87,2,40,5,4,34,addicted
3207,4,20,1,1,48,0,29,5,5,19,not addicted
3208,6,30,1,2,40,0,46,6,4,23,not addicted
3209,3,23,1,0,49,0,48,6,2,30,not addicted
3210,4,25,2,2,80,0,18,3,5,26,addicted
3211,2,39,1,2,68,2,34,6,6,33,addicted
3212,4,31,0,2,70,0,38,4,5,22,addicted
3213,5,38,2,2,70,0,28,7,7,31,addicted
3214,4,26,2,3,49,0,32,10,6,18,not addicted
3215,4,25,2,0,54,0,35,5,6,27,not addicted
3216,4,37,0,0,69,0,43,8,6,29,addicted
3217,4,45,2,1,61,2,17,3,4,25,addicted
3218,1,44,3,1,80,1,31,8,3,27,addicted
3219,4,20,2,0,53,0,43,7,2,21,not addicted
3220,4,22,2,1,51,1,35,8,6,27,not addicted
3221,5,40,2,1,63,1,32,5,3,29,addicted
3222,6,29,2,0,86,0,19,5,7,23,addicted
3223,2,27,0,1,54,1,23,3,4,22,not addicted
3224,5,31,2,1,84,2,26,2,6,23,addicted
3225,5,35,2,0,67,1,43,7,3,30,addicted
3226,3,21,1,0,45,0,47,6,6,28,not addicted
3227,4,27,0,0,52,2,42,9,1,25,not addicted
3228,0,23,0,0,53,1,27,4,4,28,not addicted
3229,8,39,3,0,63,0,43,6,6,30,addicted
3230,3,33,2,1,53,0,33,9,1,22,not addicted
3231,3,38,2,2,79,1,28,6,8,32,addicted
3232,4,28,2,1,45,1,20,7,0,25,not addicted
3233,6,28,2,0,45,1,23,8,3,21,not addicted
3234,2,24,1,0,52,1,53,6,5,12,not addicted
3235,5,31,1,0,94,1,20,8,7,35,addicted
3236,5,41,2,0,81,1,28,6,5,29,addicted
3237,3,29,3,1,66,2,22,4,1,23,not addicted
3238,4,23,3,0,37,1,39,3,0,19,not addicted
3239,2,26,2,2,34,0,54,5,0,33,not addicted
3240,2,30,2,0,44,1,54,6,6,29,not addicted
3241,1,32,1,3,72,1,42,7,3,21,addicted
3242,4,20,0,0,51,0,28,8,2,29,not addicted
3243,2,25,1,0,41,2,52,3,0,22,not addicted
3244,4,32,1,0,74,2,39,5,7,37,addicted
3245,1,26,0,1,66,0,21,8,4,32,not addicted
3246,4,30,0,0,49,1,34,4,3,27,not addicted
3247,5,39,0,4,75,2,15,7,3,28,addicted
3248,3,30,0,0,53,2,24,7,3,27,addicted
3249,4,50,3,2,69,0,41,7,5,40,addicted
3250,2,28,0,0,53,0,40,7,5,22,not addicted
3251,2,36,0,0,50,0,41,8,3,23,not addicted
3252,2,38,1,0,38,0,43,7,5,32,not addicted
3253,7,44,0,3,72,2,26,6,7,18,addicted
3254,4,21,2,0,44,0,36,4,3,28,not addicted
3255,3,22,1,0,48,0,26,7,2,30,not addicted
3256,1,21,1,0,42,1,45,10,2,15,not addicted
3257,3,31,1,0,45,0,30,7,2,31,not addicted
3258,2,39,2,3,57,1,44,4,4,29,addicted
3259,5,24,4,2,60,1,30,9,7,34,addicted
3260,2,35,5,2,50,1,40,5,3,32,addicted
3261,1,23,2,0,47,1,20,7,0,21,not addicted
3262,3,24,2,1,51,2,33,6,3,18,not addicted
3263,3,34,1,1,68,2,22,6,5,30,addicted
3264,5,32,2,3,76,2,33,7,5,31,addicted
3265,7,38,3,1,65,1,24,8,5,32,addicted
3266,2,24,2,0,64,0,49,9,5,33,not addicted
3267,5,27,0,2,54,1,42,4,3,17,not addicted
3268,4,28,0,0,51,0,23,3,2,19,not addicted
3269,3,29,1,2,56,1,51,2,5,23,not addicted
3270,3,12,0,1,51,0,46,4,4,22,not addicted
3271,5,40,3,0,75,2,31,5,7,27,addicted
3272,4,20,1,0,36,0,25,9,6,27,not addicted
3273,3,39,2,1,71,1,30,7,7,24,addicted
3274,4,35,2,0,83,0,32,7,6,34,addicted
3275,1,28,1,1,62,3,38,4,2,25,addicted
3276,6,22,0,2,58,1,30,7,5,25,not addicted
3277,4,32,3,1,61,1,22,2,3,24,addicted
3278,5,21,1,0,63,0,48,6,1,29,not addicted
3279,5,29,1,1,63,0,30,8,2,25,not addicted
3280,3,22,1,2,49,0,33,5,3,29,not addicted
3281,9,29,0,2,78,0,42,4,4,29,addicted
3282,2,23,0,1,71,0,18,7,3,24,addicted
3283,0,29,1,2,57,1,23,6,4,20,not addicted
3284,5,33,2,3,78,0,18,7,8,31,addicted
3285,3,26,0,0,52,0,43,7,5,31,not addicted
3286,1,27,2,1,54,0,27,6,5,35,not addicted
3287,6,24,4,2,82,3,31,3,5,27,addicted
3288,2,25,1,0,45,0,52,6,1,28,not addicted
3289,5,24,4,1,52,0,52,5,4,28,not addicted
3290,2,29,2,2,56,0,21,9,1,22,not addicted
3291,1,39,3,2,68,3,43,5,7,30,addicted
3292,5,24,0,1,52,2,42,6,0,24,not addicted
3293,5,21,2,0,41,0,47,7,3,22,not addicted
3294,1,32,0,0,49,1,40,7,1,30,not addicted
3295,4,23,2,0,43,0,28,9,1,32,not addicted
3296,5,27,1,1,50,0,48,12,0,20,not addicted
3297,7,37,3,2,85,2,25,5,4,31,addicted
3298,3,26,2,2,68,0,18,4,5,31,addicted
3299,1,26,2,1,46,0,47,10,3,28,not addicted
3300,2,17,1,0,67,1,24,4,4,20,not addicted
3301,3,45,3,1,59,0,15,6,8,20,addicted
3302,4,30,2,0,60,0,24,10,1,27,not addicted
3303,4,37,0,1,68,0,18,10,8,21,addicted
3304,4,24,2,1,51,1,35,8,2,26,not addicted
3305,4,35,2,1,80,3,22,3,8,17,addicted
3306,6,28,1,2,54,1,24,5,4,32,not addicted
3307,6,45,5,0,57,2,30,6,5,36,addicted
3308,5,28,2,2,75,1,15,6,3,31,addicted
3309,7,25,1,0,48,0,36,3,2,25,not addicted
3310,3,17,0,2,50,0,33,6,0,18,not addicted
3311,3,33,3,1,63,3,27,3,3,39,addicted
3312,5,27,0,1,59,0,50,7,5,20,not addicted
3313,5,41,4,2,68,3,35,8,4,36,addicted
3314,2,18,3,1,49,0,53,3,3,26,not addicted
3315,4,23,2,0,40,0,49,7,3,20,not addicted
3316,6,21,1,1,58,0,40,11,1,30,not addicted
3317,6,28,4,2,93,2,19,5,7,31,addicted
3318,6,21,1,0,38,0,31,6,0,21,not addicted
3319,4,28,1,1,50,2,52,5,0,21,not addicted
3320,4,37,2,0,71,1,38,5,6,26,addicted
3321,4,45,1,1,92,0,44,6,3,26,addicted
3322,3,25,1,0,56,0,43,5,5,32,not addicted
3323,5,31,2,2,73,2,34,7,6,39,addicted
3324,5,34,1,3,74,0,19,7,7,39,addicted
3325,6,20,1,0,60,0,32,7,3,29,not addicted
3326,6,38,2,1,59,0,43,5,2,23,not addicted
3327,0,27,3,1,71,2,29,7,7,31,addicted
3328,8,39,2,4,78,3,41,5,7,32,addicted
3329,6,39,1,1,59,3,25,2,4,34,addicted
3330,5,43,0,1,62,2,36,4,3,42,addicted
3331,5,18,2,1,56,1,23,7,3,26,not addicted
3332,3,28,4,3,78,2,17,6,6,41,addicted
3333,3,18,1,0,53,1,23,6,6,28,not addicted
3334,8,37,2,1,68,1,19,6,5,29,addicted
3335,3,33,2,2,72,2,44,7,7,22,addicted
